battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,brand_name
752.0,0,0.5,1,1,0,48,0.7,87,7,13,164.0,728,3860.0,7,5,16,0,0,0,3,Realme
1948.0,0,2.8,1,8,0,16,0.1,100,5,10,631.0,1940,3630.0,9,7,17,0,1,0,3,Vivo
1077.0,0,2.5,1,0,1,45,1.0,174,3,4,897.0,1304,,6,2,6,1,1,0,1,Motorola
932.0,1,0.5,0,1,1,60,0.7,104,4,2,268.0,1078,1459.0,6,1,19,1,1,0,0,Asus
1968.0,0,0.9,0,0,0,22,0.8,115,3,7,861.0,1259,2323.0,9,8,7,0,0,1,2,Motorola
1122.0,0,1.2,0,9,0,2,0.6,120,4,14,331.0,790,3291.0,11,2,13,1,1,1,2,Nokia
,0,0.5,0,0,1,61,0.8,159,1,13,1064.0,1594,3272.0,18,0,17,1,1,0,3,Realme
601.0,0,2.1,0,4,0,26,0.3,101,4,18,509.0,548,918.0,9,1,12,0,0,0,0,Asus
1615.0,0,0.5,0,14,0,15,0.1,132,4,16,622.0,1256,3488.0,16,2,3,0,0,1,3,Apple
1589.0,1,2.2,1,2,0,58,0.1,128,4,4,957.0,1911,,16,14,14,1,0,1,3,Nokia
,1,2.7,0,2,1,56,0.9,114,6,4,494.0,1649,590.0,11,3,6,1,0,1,0,Vivo
1697.0,1,0.7,0,1,1,34,0.1,95,1,3,236.0,1264,3701.0,15,9,8,1,1,0,3,Samsung
1330.0,1,1.3,1,14,0,3,0.3,83,5,17,980.0,1262,463.0,14,6,11,0,0,1,0,Oppo
1476.0,0,0.5,0,0,1,43,0.7,148,2,2,1789.0,1972,3644.0,15,10,6,1,0,1,3,Asus
1579.0,1,1.5,0,0,0,27,0.2,142,6,18,831.0,1484,1713.0,16,4,10,1,1,1,1,Vivo
1277.0,0,3.0,0,0,1,41,0.3,200,4,3,902.0,1090,429.0,9,4,14,1,1,1,0,Vivo
1089.0,1,0.9,1,12,1,2,0.7,145,5,15,636.0,1259,2765.0,13,12,10,1,0,1,2,Oppo
1663.0,1,2.5,1,13,1,27,0.3,169,4,14,831.0,1439,2084.0,7,1,18,1,0,0,2,Vivo
1949.0,0,1.8,0,0,0,20,0.8,186,5,4,518.0,592,1125.0,17,10,9,0,0,0,1,Samsung
1138.0,0,1.1,0,5,1,48,0.6,109,3,14,233.0,1777,2048.0,6,0,18,1,1,1,2,Motorola
685.0,0,2.7,0,7,0,17,0.3,174,6,20,725.0,870,1223.0,8,0,18,1,0,1,0,Realme
1889.0,0,2.8,0,5,1,31,1.0,132,1,10,170.0,1106,3672.0,5,1,3,1,1,1,3,
857.0,1,2.0,1,3,0,17,0.2,195,7,9,157.0,948,3100.0,17,5,13,1,1,0,2,Apple
1902.0,0,2.8,1,6,0,50,0.8,124,8,9,1142.0,1393,343.0,11,8,18,0,1,0,0,OnePlus
1225.0,1,2.4,0,0,0,15,0.1,155,5,0,840.0,982,1970.0,16,8,15,1,1,0,1,Nokia
1066.0,0,1.6,0,5,0,39,0.6,131,5,17,401.0,1586,2728.0,6,0,17,1,1,1,2,Apple
1554.0,1,0.5,1,11,0,5,1.0,124,3,12,395.0,1579,3635.0,7,4,18,0,0,0,3,Oppo
1337.0,0,0.5,0,13,0,31,0.8,186,2,20,48.0,644,2180.0,7,4,16,1,0,1,1,Samsung
1926.0,1,1.7,1,1,1,33,0.4,172,3,2,982.0,1157,2488.0,6,1,14,1,0,0,2,Realme
869.0,0,1.3,1,3,0,34,0.1,104,2,4,478.0,539,3864.0,13,3,11,1,0,0,3,Asus
1278.0,1,0.5,1,1,0,54,0.1,104,8,16,581.0,750,1155.0,7,1,20,0,0,1,0,OnePlus
1773.0,1,2.5,0,16,1,32,0.6,170,6,18,1215.0,1472,,17,6,13,1,0,1,3,Motorola
1661.0,1,0.8,1,1,1,6,1.0,109,7,2,594.0,1337,864.0,9,8,2,1,0,1,1,Apple
1438.0,0,2.2,0,0,1,32,0.6,176,7,6,683.0,1663,869.0,19,13,9,1,1,1,0,OnePlus
1661.0,1,1.4,0,0,0,29,0.3,119,2,0,536.0,861,591.0,9,2,9,1,1,1,0,Motorola
1846.0,1,0.6,0,1,0,19,0.7,159,1,2,83.0,773,,15,6,11,0,1,1,1,OnePlus
1260.0,1,2.0,1,2,1,23,0.2,123,7,10,905.0,1313,2208.0,12,11,10,1,0,1,2,Samsung
512.0,1,0.5,1,7,0,15,0.9,83,3,15,249.0,1849,2610.0,18,14,15,0,1,1,2,Realme
581.0,0,2.2,0,0,0,59,0.7,185,5,6,803.0,1613,2819.0,19,17,9,0,0,1,2,Realme
1872.0,1,2.3,0,6,0,44,0.7,134,3,15,459.0,1259,1955.0,9,4,15,1,0,1,2,Apple
687.0,1,1.3,0,9,1,50,0.6,151,4,20,584.0,1151,3416.0,14,6,8,1,1,0,3,Motorola
1062.0,1,2.5,1,6,0,10,0.9,160,1,13,1596.0,1807,3803.0,7,3,16,0,0,1,3,Vivo
1678.0,1,2.3,1,11,0,7,0.5,192,1,14,418.0,1763,574.0,5,3,19,1,0,0,0,Oppo
,1,0.5,0,10,1,45,0.9,166,4,19,364.0,1029,2129.0,13,9,12,1,0,1,1,
1074.0,0,2.4,1,2,1,9,0.9,103,6,14,,952,1948.0,13,1,18,1,1,1,1,OnePlus
1832.0,0,0.7,0,2,0,2,0.6,90,7,6,186.0,654,2978.0,18,7,18,0,0,0,2,OnePlus
1039.0,0,1.3,0,0,1,12,0.8,200,8,0,1428.0,1827,1619.0,7,1,10,1,1,1,1,Apple
,0,2.4,0,8,0,61,0.1,134,3,18,1613.0,1916,3716.0,15,13,11,1,1,0,3,Motorola
1606.0,0,1.4,0,3,0,57,0.1,154,4,4,1127.0,1924,3454.0,13,8,20,0,0,1,3,Realme
1928.0,1,1.8,0,9,1,19,1.0,187,3,20,691.0,1580,3777.0,7,2,13,1,1,1,3,Xiaomi
1875.0,1,0.5,1,11,1,55,0.7,91,1,17,1802.0,1942,2712.0,7,2,6,1,0,1,3,Motorola
,1,1.1,0,9,1,46,0.9,135,8,10,751.0,1582,1434.0,5,0,11,1,0,0,1,Realme
1748.0,0,1.7,1,6,1,14,0.5,146,3,7,859.0,1234,3968.0,16,12,3,1,0,1,3,Asus
1413.0,0,0.5,1,5,0,51,0.3,117,5,11,187.0,517,3383.0,16,5,2,0,0,0,3,Samsung
825.0,0,0.5,1,0,1,23,0.1,86,2,0,206.0,1917,3278.0,8,6,2,1,0,1,3,Motorola
1589.0,1,1.4,0,3,1,26,0.1,100,8,16,1673.0,1759,3970.0,16,8,18,1,0,1,3,Asus
535.0,1,0.5,1,8,1,54,0.5,145,8,15,710.0,939,2674.0,14,8,10,1,0,0,2,Apple
1780.0,1,0.5,0,6,0,27,0.1,190,4,11,1331.0,1463,2776.0,19,17,14,1,1,1,3,Vivo
1671.0,0,0.6,1,7,1,61,0.1,129,2,11,263.0,848,2336.0,10,4,7,1,0,0,2,Apple
1821.0,0,0.9,0,9,1,12,0.3,114,1,18,97.0,1803,2430.0,7,4,6,1,1,1,2,Asus
1076.0,1,2.6,0,3,1,38,0.7,119,6,8,129.0,915,891.0,18,3,9,1,1,0,0,Realme
532.0,1,0.8,1,3,0,8,0.1,193,5,10,1213.0,1354,728.0,13,5,8,1,1,0,0,Apple
777.0,1,2.6,0,3,0,30,0.9,148,5,17,189.0,1143,3886.0,14,10,7,1,0,0,3,Samsung
1217.0,1,0.5,0,3,0,17,0.5,182,4,13,628.0,632,1711.0,7,3,9,1,0,1,1,
1656.0,1,1.6,1,0,0,16,1.0,117,7,2,,899,2856.0,14,3,20,1,1,1,2,Realme
1185.0,0,1.9,0,0,0,31,0.4,152,8,7,,1642,2447.0,16,2,3,1,1,1,2,
577.0,0,2.4,0,8,1,37,0.9,161,6,20,1087.0,1450,814.0,11,7,19,1,1,1,0,Apple
737.0,1,2.4,1,7,0,49,0.6,193,4,16,781.0,1463,,7,0,10,0,1,0,2,Oppo
704.0,0,2.2,1,4,0,53,0.2,186,6,6,251.0,1013,3653.0,7,1,15,1,1,1,2,Vivo
525.0,1,0.5,1,5,0,51,0.5,137,8,11,262.0,1587,1891.0,18,3,12,0,1,0,1,Nokia
504.0,1,0.5,1,5,0,16,0.1,166,1,9,767.0,1665,701.0,17,15,15,1,0,1,0,Oppo
793.0,0,1.2,1,1,1,38,0.6,176,4,7,,1815,3139.0,6,1,12,1,1,1,3,Xiaomi
569.0,0,0.6,1,2,0,39,0.1,184,8,9,389.0,739,2811.0,7,6,7,1,0,1,1,OnePlus
1590.0,0,1.9,1,3,1,21,1.0,160,5,18,920.0,963,,11,4,4,1,0,1,1,Apple
707.0,0,0.5,0,0,1,16,0.1,194,2,0,1027.0,1508,1853.0,17,14,12,1,1,1,1,Nokia
767.0,0,1.9,0,16,1,19,0.2,185,6,17,271.0,1000,,6,1,6,1,1,1,1,Nokia
1350.0,1,0.5,1,0,1,50,0.8,181,8,4,369.0,544,2287.0,15,1,8,1,1,0,1,OnePlus
1117.0,1,0.6,1,0,0,31,0.2,146,2,7,1258.0,1627,2003.0,8,7,14,0,1,1,2,OnePlus
641.0,1,1.1,0,0,1,7,0.9,192,1,3,417.0,759,3595.0,7,5,19,1,1,1,2,Motorola
1002.0,0,0.8,1,0,1,35,0.5,83,2,4,1345.0,1416,1726.0,16,5,19,1,0,1,1,
1408.0,1,2.1,1,10,0,45,0.9,89,5,14,613.0,1088,3952.0,8,6,3,0,0,1,3,Vivo
1900.0,1,2.0,1,1,0,41,0.5,190,8,6,912.0,1596,850.0,5,1,4,1,1,1,1,Vivo
726.0,0,2.9,0,0,0,43,0.1,101,8,0,666.0,760,1446.0,17,2,8,1,1,0,0,Apple
1544.0,0,2.3,0,12,1,45,0.1,113,8,20,236.0,857,1300.0,8,7,18,1,1,0,1,Motorola
1454.0,1,1.6,0,6,1,21,0.2,160,4,10,186.0,1100,719.0,14,10,10,1,1,1,0,Oppo
1230.0,1,2.2,1,6,0,26,0.8,123,5,7,416.0,676,,11,5,9,0,1,1,0,Vivo
1552.0,0,1.2,0,10,1,53,0.3,180,8,18,430.0,658,2606.0,13,6,12,1,0,0,2,Vivo
1519.0,0,2.1,0,0,0,32,0.7,200,1,10,168.0,1239,2912.0,11,10,15,1,1,0,2,Asus
723.0,1,1.9,0,4,0,30,0.3,102,1,7,1467.0,1901,2339.0,19,9,17,0,1,1,2,Motorola
1191.0,0,2.4,1,2,0,13,0.9,169,1,7,179.0,1813,1028.0,14,6,8,1,1,1,0,Apple
1168.0,0,1.3,0,9,0,61,0.1,90,8,10,159.0,1578,3173.0,9,4,17,0,0,1,3,Realme
1229.0,0,0.5,1,15,0,14,0.8,191,2,16,120.0,1878,1667.0,17,6,17,0,0,1,1,Vivo
1758.0,1,0.5,0,11,1,13,0.6,190,8,14,762.0,1864,1897.0,6,2,15,1,0,0,2,Motorola
1290.0,0,0.5,0,0,0,3,0.1,143,6,4,600.0,1109,1214.0,9,8,15,0,1,1,1,OnePlus
574.0,0,2.8,1,16,0,38,0.1,90,6,17,286.0,1171,3269.0,8,7,10,0,1,0,2,OnePlus
1271.0,1,0.5,0,12,0,32,0.1,113,7,15,1350.0,1949,445.0,15,14,14,0,0,1,0,
1170.0,1,1.2,0,4,0,30,0.4,83,8,15,27.0,1722,1073.0,6,4,8,1,1,0,0,Oppo
1269.0,1,1.3,0,14,0,52,0.8,118,2,15,1597.0,1920,665.0,18,5,5,0,0,0,1,
1288.0,0,2.8,1,15,0,50,0.1,121,2,20,1177.0,1809,3129.0,17,6,2,0,0,0,3,Oppo
1366.0,1,0.7,1,0,1,34,0.1,150,2,9,402.0,964,3501.0,13,11,3,1,0,0,3,Realme
1572.0,1,0.8,1,7,1,8,0.8,169,5,8,577.0,1237,3461.0,6,3,10,1,1,1,3,Xiaomi
1627.0,0,0.9,1,9,1,32,0.1,180,6,16,52.0,1082,3206.0,12,6,16,1,1,0,3,Oppo
1701.0,1,0.5,0,13,1,46,0.9,115,2,15,364.0,828,3717.0,11,0,10,1,1,0,3,Samsung
1900.0,1,0.5,1,0,1,55,0.9,171,1,1,934.0,1241,3917.0,15,5,18,1,0,1,3,Xiaomi
1974.0,0,1.0,0,4,0,24,0.3,80,7,13,250.0,545,861.0,7,4,6,1,0,1,0,Oppo
1197.0,1,0.5,1,9,0,20,0.1,129,5,10,214.0,1710,2885.0,19,7,14,1,1,1,2,Samsung
587.0,1,2.3,1,4,0,6,0.7,170,1,16,612.0,1793,2777.0,9,2,14,1,1,0,2,Asus
,0,1.1,0,7,0,24,0.8,112,5,12,,1463,1017.0,12,7,9,0,0,1,0,Nokia
1195.0,0,2.0,1,1,1,23,0.1,82,4,9,163.0,1100,980.0,13,9,17,1,0,0,0,Vivo
1853.0,1,1.0,0,2,0,23,0.4,92,1,15,202.0,1951,2775.0,14,4,17,1,0,0,3,Nokia
1164.0,0,1.0,0,4,1,19,0.9,95,8,18,729.0,1704,,15,3,3,1,0,1,3,OnePlus
1512.0,1,0.5,0,8,1,18,0.1,88,3,17,1079.0,1897,3607.0,12,10,6,1,1,1,3,Samsung
1232.0,0,2.9,1,1,1,24,0.3,169,5,17,361.0,809,1257.0,16,10,16,1,0,0,0,Oppo
,1,0.6,1,0,1,5,0.2,198,3,8,338.0,1306,759.0,9,3,14,1,1,0,0,Samsung
946.0,1,2.6,1,17,0,5,0.1,166,3,20,1698.0,1771,3720.0,15,7,4,0,1,0,3,Motorola
739.0,1,2.3,1,2,1,58,0.1,88,3,4,1052.0,1536,475.0,7,6,6,1,0,1,0,Xiaomi
704.0,1,2.7,0,8,1,29,0.2,80,1,10,1108.0,1509,1122.0,9,3,10,1,1,1,0,Motorola
1663.0,1,0.5,0,0,0,40,0.6,147,4,15,951.0,1545,1336.0,8,5,15,1,0,0,1,Oppo
1966.0,1,1.4,1,2,0,40,0.9,185,8,18,1197.0,1987,1185.0,11,2,20,0,1,0,2,OnePlus
1219.0,0,1.0,1,0,0,17,0.7,196,5,4,473.0,1022,705.0,11,3,6,0,1,1,0,Motorola
612.0,1,0.7,0,6,0,35,0.6,181,5,12,1294.0,1337,3169.0,14,9,6,0,0,0,2,Motorola
1658.0,1,1.4,0,0,1,39,0.7,182,1,5,410.0,522,3483.0,10,1,15,1,0,1,3,Apple
1263.0,0,0.5,0,12,0,64,0.3,175,5,18,178.0,1883,1183.0,14,3,17,0,0,1,1,Nokia
1395.0,1,2.8,0,0,1,55,0.6,118,3,1,782.0,1787,3373.0,11,2,16,1,1,0,3,Asus
621.0,1,2.7,1,0,0,54,0.1,151,4,20,434.0,910,2801.0,6,1,5,1,1,1,2,Xiaomi
652.0,0,0.5,1,1,0,58,0.6,142,3,2,464.0,781,565.0,18,12,9,0,0,1,0,Nokia
1175.0,0,0.6,0,10,0,25,0.1,145,2,12,137.0,1501,3153.0,9,4,12,1,0,0,2,Realme
561.0,1,1.0,0,0,0,11,0.1,163,8,10,492.0,1176,3421.0,16,2,5,1,1,1,2,Nokia
1137.0,0,2.2,0,6,1,3,0.9,173,5,7,1250.0,1285,316.0,15,14,17,1,0,0,0,Samsung
1835.0,1,2.3,0,4,1,11,0.1,193,7,13,385.0,583,448.0,18,17,14,1,0,0,0,Vivo
1170.0,0,2.9,1,2,0,40,0.4,169,6,5,427.0,684,2366.0,16,8,2,1,1,1,1,Motorola
1595.0,1,0.8,1,0,1,44,0.7,85,4,20,1024.0,1838,3881.0,14,10,9,1,0,1,3,Vivo
1719.0,1,2.0,0,0,0,12,0.3,122,8,7,240.0,904,462.0,6,3,5,0,0,0,0,Xiaomi
1770.0,0,2.3,1,0,0,7,0.8,128,7,6,886.0,1552,1480.0,6,1,17,1,0,0,1,Vivo
1312.0,0,0.5,1,0,1,28,0.8,163,2,0,,1854,1087.0,17,16,14,1,0,0,1,Xiaomi
1878.0,0,1.5,1,5,1,56,0.3,139,5,13,183.0,559,2711.0,8,2,3,1,1,1,2,Asus
1871.0,1,2.0,0,7,1,20,0.1,81,7,14,88.0,1682,2144.0,13,12,12,1,1,1,2,Nokia
922.0,0,1.5,1,1,1,35,0.9,188,7,15,1016.0,1383,1165.0,19,6,4,1,1,1,0,Samsung
1975.0,1,1.5,0,6,1,16,0.9,128,8,11,80.0,655,2998.0,5,4,13,1,1,0,2,Motorola
1212.0,0,2.6,0,1,1,46,0.3,102,4,8,611.0,1715,2249.0,14,3,4,1,1,1,2,Xiaomi
1430.0,1,0.9,0,3,0,56,0.1,179,3,5,,906,752.0,17,8,17,0,0,1,0,Asus
1958.0,1,1.9,1,0,0,4,0.2,190,2,3,304.0,637,1409.0,16,5,3,0,0,0,1,Xiaomi
1836.0,1,2.1,1,0,1,30,0.2,184,7,15,276.0,1230,3072.0,7,3,5,1,1,0,3,Vivo
557.0,1,1.6,0,0,0,24,0.5,125,3,0,1131.0,1315,1305.0,12,8,3,1,0,1,0,Nokia
539.0,1,0.6,1,9,0,21,0.1,145,7,14,551.0,599,3597.0,14,5,9,0,0,0,2,Asus
880.0,0,0.5,1,1,0,44,0.5,172,8,15,436.0,1302,3132.0,8,7,6,0,1,1,2,Realme
1369.0,1,1.8,1,6,0,34,0.5,162,1,7,553.0,727,3856.0,18,4,18,0,1,1,3,Motorola
1109.0,1,2.7,1,1,0,39,0.4,98,1,9,1391.0,1787,,15,10,7,1,1,1,1,Samsung
843.0,0,1.8,1,0,0,16,0.1,166,5,6,981.0,1096,3673.0,12,1,20,1,0,1,3,Vivo
598.0,0,2.3,1,7,0,21,0.7,196,2,10,680.0,1173,3293.0,8,4,7,1,0,1,2,OnePlus
972.0,1,2.7,1,1,0,5,1.0,126,4,2,687.0,816,3035.0,12,7,19,1,0,1,2,Asus
1944.0,1,0.5,0,5,1,36,0.1,197,6,18,1060.0,1970,584.0,17,14,13,1,1,0,1,Nokia
1225.0,0,0.7,1,0,1,2,0.6,138,7,1,217.0,1101,2675.0,12,11,15,1,1,0,2,Apple
644.0,1,1.3,1,7,1,30,0.5,114,1,16,1140.0,1654,2382.0,9,0,19,1,0,1,2,Apple
,0,1.5,0,5,1,48,0.8,150,4,6,304.0,1191,1391.0,19,13,12,1,0,1,1,Apple
501.0,0,2.3,0,12,1,54,0.3,131,4,19,504.0,1089,,13,12,2,1,0,1,1,OnePlus
1620.0,1,2.2,1,0,1,30,0.2,185,3,3,832.0,1033,606.0,6,0,18,1,0,0,0,Nokia
1227.0,1,1.1,1,0,0,34,0.2,130,3,3,935.0,1781,1324.0,7,3,12,0,1,1,1,Xiaomi
1359.0,1,0.5,1,1,1,58,0.5,107,6,3,446.0,901,1076.0,16,8,4,1,1,1,0,Samsung
1914.0,0,0.7,0,1,0,35,0.6,118,8,2,942.0,1701,643.0,17,1,8,1,0,1,1,Samsung
1645.0,1,1.8,0,1,0,21,0.7,123,7,2,,1308,783.0,10,8,20,1,0,0,0,Motorola
1063.0,1,1.1,0,0,1,26,0.8,101,5,2,1208.0,1232,3809.0,17,16,5,1,0,1,3,Asus
946.0,0,2.1,0,0,1,19,0.2,154,8,0,,630,2104.0,7,4,16,1,1,0,1,Xiaomi
1231.0,0,1.2,1,5,0,54,0.8,185,3,10,632.0,1184,1762.0,5,3,6,1,1,0,1,Vivo
1397.0,0,2.9,1,13,0,9,0.5,87,6,18,1308.0,1991,3137.0,12,1,11,1,1,1,3,Samsung
701.0,1,0.7,0,7,0,15,0.5,160,3,11,,1256,1756.0,6,3,17,1,1,1,1,OnePlus
570.0,1,0.5,1,2,0,9,0.3,111,7,5,1331.0,1917,,14,10,14,0,0,0,3,Oppo
1993.0,1,0.5,0,10,1,27,0.3,147,8,11,150.0,510,2437.0,14,0,9,1,0,0,2,Nokia
955.0,0,0.5,1,4,0,43,0.9,143,5,8,1248.0,1511,1432.0,12,9,9,1,1,1,1,Apple
924.0,0,0.5,1,0,1,47,0.3,167,8,6,108.0,1813,1620.0,17,15,12,1,0,0,1,
600.0,0,0.5,0,0,0,14,0.8,112,5,2,320.0,747,1655.0,18,0,9,0,0,0,0,Samsung
518.0,0,0.8,1,0,0,3,0.1,178,7,1,437.0,1947,2832.0,5,0,8,1,0,1,2,Apple
1063.0,1,2.5,0,0,1,31,0.9,95,6,10,295.0,935,961.0,16,6,5,1,1,0,0,Realme
920.0,1,0.5,0,2,0,46,0.8,149,3,3,1058.0,1421,2608.0,6,0,2,0,0,1,2,OnePlus
1715.0,0,1.9,0,4,1,3,0.1,171,5,6,79.0,1652,514.0,7,4,13,1,0,0,0,
1841.0,1,1.3,1,6,0,14,0.6,167,8,8,593.0,672,2304.0,7,1,18,0,0,1,2,Xiaomi
543.0,1,0.5,1,4,1,60,0.7,132,5,7,693.0,1031,933.0,14,0,5,1,1,0,0,
1762.0,1,2.7,1,13,1,25,0.9,189,1,14,300.0,527,1896.0,14,10,20,1,1,1,1,OnePlus
1112.0,1,0.5,1,1,0,53,0.6,121,4,16,234.0,739,3655.0,7,3,20,1,1,0,3,Nokia
709.0,1,2.0,1,0,0,35,0.1,136,1,0,1545.0,1596,1973.0,12,9,16,0,1,1,1,Xiaomi
1315.0,1,2.6,0,7,0,64,0.8,128,7,16,59.0,575,3278.0,6,3,13,0,0,0,2,Vivo
1762.0,1,2.5,0,10,1,15,0.3,107,8,11,,1364,2183.0,8,3,11,1,1,0,2,Nokia
1462.0,1,1.7,1,1,0,25,0.2,182,7,18,91.0,1478,824.0,15,5,13,1,0,1,0,Nokia
571.0,0,1.6,1,8,0,35,0.2,186,7,20,177.0,1282,2598.0,13,5,8,1,1,0,1,Nokia
666.0,1,0.5,1,7,1,54,0.4,81,3,13,58.0,1353,1254.0,15,9,9,1,1,1,0,Motorola
1994.0,0,1.5,1,2,1,7,0.5,146,8,7,447.0,1435,3622.0,7,0,20,1,0,1,3,Asus
1583.0,1,2.1,1,11,0,14,0.7,148,7,16,942.0,1651,1704.0,17,13,2,1,0,1,2,Oppo
1778.0,0,1.4,1,3,1,45,1.0,132,4,17,88.0,516,1624.0,15,13,9,1,1,0,1,Vivo
1926.0,1,1.1,0,13,1,50,0.2,179,6,17,371.0,1000,3809.0,17,12,17,1,1,0,3,Oppo
966.0,1,0.6,0,9,1,50,0.2,117,4,10,1446.0,1754,,10,1,5,1,0,1,2,Samsung
568.0,0,2.0,0,1,0,36,0.3,179,3,4,181.0,1703,950.0,17,9,9,1,0,0,0,Vivo
1897.0,0,3.0,0,1,1,21,0.5,192,8,2,1311.0,1935,273.0,17,6,3,1,1,1,0,Nokia
1695.0,0,0.5,1,6,1,46,0.7,200,3,9,1791.0,1898,446.0,16,13,15,1,1,1,1,Nokia
1623.0,1,1.2,0,6,1,61,0.9,120,7,12,1568.0,1832,1510.0,12,10,17,1,1,0,2,Xiaomi
914.0,1,0.5,0,0,1,26,0.7,147,4,0,706.0,721,1122.0,12,9,2,1,1,1,0,OnePlus
1721.0,1,0.5,1,4,1,33,0.5,128,4,5,871.0,1048,707.0,19,2,5,1,1,1,0,Realme
890.0,1,2.2,1,4,0,44,0.5,198,8,13,1074.0,1873,751.0,7,3,3,0,0,0,0,OnePlus
600.0,0,0.5,0,1,0,48,0.8,191,3,7,501.0,1465,3393.0,12,7,8,1,0,0,2,Asus
1677.0,0,1.8,1,4,0,11,0.7,124,6,8,271.0,1477,3771.0,15,6,12,1,0,0,3,Vivo
723.0,0,0.5,0,0,1,3,0.2,168,4,3,920.0,1748,1851.0,15,3,16,1,0,0,1,Samsung
638.0,0,1.7,1,11,0,27,0.5,102,4,17,1171.0,1383,2735.0,7,2,9,1,1,0,2,Vivo
852.0,0,1.0,1,4,1,62,0.7,104,7,13,293.0,1159,2253.0,17,4,7,1,1,0,1,Vivo
1979.0,1,1.6,1,0,0,32,0.2,165,7,1,833.0,1630,452.0,13,6,14,0,1,0,0,OnePlus
710.0,1,0.5,0,6,0,32,0.8,151,5,9,485.0,857,1419.0,12,11,18,0,1,0,0,OnePlus
1034.0,0,2.6,1,2,1,45,0.3,190,3,4,182.0,1293,969.0,15,1,7,1,0,0,0,Oppo
600.0,0,2.5,1,8,1,22,0.1,145,1,11,207.0,1162,3441.0,19,1,5,1,0,0,2,Vivo
1027.0,0,0.5,0,2,1,64,0.9,103,2,7,1698.0,1747,3786.0,17,12,12,1,0,0,3,Vivo
1260.0,0,0.6,0,5,1,13,1.0,106,6,6,165.0,736,2710.0,13,1,8,1,1,0,2,
1793.0,0,1.8,1,10,0,12,0.5,169,6,17,1086.0,1418,3533.0,16,14,15,1,1,1,3,Oppo
675.0,0,2.3,0,10,0,60,0.9,144,5,15,192.0,757,1735.0,7,0,13,1,0,1,0,Oppo
658.0,1,2.7,0,0,1,12,0.9,103,7,3,1156.0,1750,3587.0,14,11,20,1,0,0,3,OnePlus
1694.0,1,0.6,0,0,1,34,0.3,102,7,7,377.0,549,2298.0,17,5,2,1,1,0,2,Oppo
804.0,1,0.8,1,12,1,41,0.9,89,1,13,709.0,818,2027.0,11,5,11,1,0,0,1,Realme
1713.0,0,2.5,1,1,0,27,0.9,127,7,3,729.0,974,2406.0,13,10,20,1,0,1,2,OnePlus
706.0,0,0.5,0,13,1,31,0.1,108,3,19,543.0,938,2419.0,8,7,4,1,0,1,1,Asus
1362.0,0,0.5,0,3,0,25,0.8,131,7,9,553.0,1505,995.0,7,6,18,0,1,1,0,Asus
1527.0,0,2.7,0,10,1,60,0.1,154,5,14,526.0,1116,2078.0,5,3,11,1,1,1,2,Realme
768.0,0,0.5,1,0,0,19,0.9,159,2,1,637.0,991,1145.0,19,1,7,0,0,1,0,Oppo
1314.0,0,2.9,1,8,1,41,0.1,155,4,12,113.0,577,,10,4,4,1,1,1,0,Xiaomi
705.0,1,0.5,0,5,1,57,0.9,155,6,9,1114.0,1374,1509.0,15,11,18,1,1,1,1,Apple
1403.0,0,2.7,0,2,1,26,0.1,164,5,3,461.0,1251,3371.0,13,9,9,1,0,1,3,Samsung
1486.0,0,2.6,0,7,0,52,0.1,85,4,15,1430.0,1747,297.0,13,1,15,0,1,0,0,Apple
781.0,0,1.1,0,2,0,38,0.4,198,5,7,304.0,1674,3508.0,13,8,5,0,0,1,3,Vivo
986.0,1,1.5,0,1,1,23,0.8,183,8,3,471.0,800,2385.0,16,9,19,1,0,0,1,Samsung
1310.0,0,1.4,0,0,0,33,0.4,105,1,14,806.0,1016,1301.0,13,12,19,0,0,1,1,Asus
560.0,1,2.0,1,6,1,57,0.3,81,3,12,80.0,1327,2167.0,11,10,7,1,0,1,1,Xiaomi
1348.0,0,1.3,0,0,0,43,0.4,116,5,6,204.0,501,3914.0,10,3,8,1,0,1,3,Asus
1567.0,0,0.5,1,3,0,22,0.5,119,6,6,545.0,1621,,9,1,18,1,0,0,2,Asus
1940.0,1,0.9,1,4,0,17,0.7,93,5,7,112.0,858,2297.0,14,6,8,0,1,0,2,OnePlus
1979.0,1,2.9,1,0,1,19,1.0,176,3,9,1331.0,1532,411.0,8,2,2,1,1,1,0,Realme
561.0,1,2.1,1,7,1,2,0.1,193,3,13,1055.0,1294,665.0,10,0,4,1,1,0,0,OnePlus
1717.0,1,1.3,0,1,0,62,0.7,130,1,3,609.0,810,3226.0,6,4,5,0,1,0,3,Apple
535.0,0,1.5,0,1,1,48,0.7,113,1,4,290.0,811,740.0,11,10,18,1,1,0,0,Xiaomi
1413.0,0,0.5,1,4,1,39,0.1,185,5,12,1039.0,1318,3878.0,19,16,4,1,0,0,3,Asus
1358.0,0,2.5,1,0,0,20,0.6,135,7,0,1485.0,1655,3406.0,5,1,11,0,0,1,3,Vivo
1519.0,0,2.9,0,2,0,30,0.7,112,7,8,1122.0,1702,2440.0,9,5,10,1,1,1,2,Realme
